caller_pgmDepth,caller_pgmPartition,caller_pgmLibrary,caller_pgmName,caller_lineno,pgmDepth,pgmPartition,pgmLibrary,pgmName,pgmStepCount,pgmType,fileNo,filePartition,fileLibrary,fileName,cmdName/fileDevice,cmdPara/fileFormat,recordLength/fileStepCount,fileType,C,R,U,D,testTargetType,real_filePartition,real_ fileLibrary,real_ fileName
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,901,KOUBAI01,COMNLIB,HINHNTW,CRTDDMF,FILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,COMNLIB,HINHNTW
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,902,KOUBAI01,BAALIB,HINHEN,CRTDDMF,RMTFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,HINHEN
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,921,KOUBAI01,COMNLIB,HINHNTW,CPYF,FROMFILE,-,-,-,R,-,-,todo,KOUBAI01,COMNLIB,HINHNTW
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,922,KOUBAI01,COMNLIB,HINHNT,CPYF,TOFILE,-,-,C,-,-,-,todo,KOUBAI01,COMNLIB,HINHNT
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,941,KOUBAI01,COMNLIB,HINHNTW,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,COMNLIB,HINHNTW
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,981,KOUBAI01,COMNLIB,BHNKOTW,CRTDDMF,FILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,COMNLIB,BHNKOTW
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,982,KOUBAI01,BAALIB,BHNKO,CRTDDMF,RMTFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BHNKO
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1001,KOUBAI01,COMNLIB,BHNKOTW,CPYF,FROMFILE,-,-,-,R,-,-,todo,KOUBAI01,COMNLIB,BHNKOTW
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1002,KOUBAI01,COMNLIB,BHNKOT,CPYF,TOFILE,-,-,C,-,-,-,todo,KOUBAI01,COMNLIB,BHNKOT
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1021,KOUBAI01,COMNLIB,BHNKOTW,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,COMNLIB,BHNKOTW
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1071,KOUBAI01,BAALIB,BAA050DK,CPYF,FROMFILE,-,-,-,R,-,-,todo,KOUBAI01,BAALIB,BAA050DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1072,KOUBAI01,BAALIB,BAA050D1,CPYF,TOFILE,-,-,C,-,-,-,todo,KOUBAI01,BAALIB,BAA050D1
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1141,KOUBAI01,BAALIB,BAA060DK,CPYF,FROMFILE,-,-,-,R,-,-,todo,KOUBAI01,BAALIB,BAA060DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1142,KOUBAI01,BAALIB,BAA060D1,CPYF,TOFILE,-,-,C,-,-,-,todo,KOUBAI01,BAALIB,BAA060D1
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1211,KOUBAI01,BAALIB,BAA050DK,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA050DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1231,KOUBAI01,BAALIB,BAA060DK,DLTF,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA060DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1311,KOUBAI01,BAALIB,BAA010D1,CHKOBJ,OBJ,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA010D1
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1321,KOUBAI01,BAALIB,BAA010D1,CRTPF,FILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA010D1
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1361,KOUBAI01,BAALIB,BAA010D1,CLRPFM,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA010D1
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1381,KOUBAI01,BAALIB,FILEA,OVRDBF,FROMFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,FILEA
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1382,KOUBAI01,PIGLIB,YEARTAPE,OVRDBF,TOFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,PIGLIB,YEARTAPE
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1391,KOUBAI01,PIALIB,PIAGM1,OVRDBF,FROMFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,PIALIB,PIAGM1
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1392,KOUBAI01,PIALIB,PIAGM1,OVRDBF,TOFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,PIALIB,PIAGM1
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1401,KOUBAI01,PIALIB,PIAGMC,OVRDBF,FROMFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,PIALIB,PIAGMC
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1402,KOUBAI01,PIALIB,PIAGMC,OVRDBF,TOFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,PIALIB,PIAGMC
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1411,KOUBAI01,COMNLIB,HINHNT,OVRDBF,FROMFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,COMNLIB,HINHNT
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1412,KOUBAI01,COMNLIB,HINHNT,OVRDBF,TOFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,COMNLIB,HINHNT
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1421,KOUBAI01,COMNLIB,BHNKOT,OVRDBF,FROMFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,COMNLIB,BHNKOT
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1422,KOUBAI01,COMNLIB,BHNKOT,OVRDBF,TOFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,COMNLIB,BHNKOT
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1431,KOUBAI01,BAALIB,BAA010O,OVRDBF,FROMFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA010O
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1432,KOUBAI01,BAALIB,BAA010D1,OVRDBF,TOFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA010D1
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1491,KOUBAI01,BAALIB,BAA010DK,CHKOBJ,OBJ,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA010DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1501,KOUBAI01,BAALIB,BAA010DK,CRTPF,FILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA010DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1541,KOUBAI01,BAALIB,BAA010DK,CLRPFM,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA010DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1601,KOUBAI01,BAALIB,BAA010D1,FMTDTA,INFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA010D1
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1602,KOUBAI01,BAALIB,BAA010DK,FMTDTA,OUTFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA010DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1603,KOUBAI01,BAALIB,BAA010D2,FMTDTA,SRCFILE/MBR,-,-,-,-,-,-,N,KOUBAI01,BAALIB,BAA010D2
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1691,KOUBAI01,BAALIB,NAIGAIT1,CHKOBJ,OBJ,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,NAIGAIT1
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1701,KOUBAI01,BAALIB,NAIGAIT1,CRTPF,FILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,NAIGAIT1
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1741,KOUBAI01,BAALIB,NAIGAIT1,CLRPFM,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,NAIGAIT1
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1761,KOUBAI01,PIGLIB,NAIGAITB,FMTDTA,INFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,PIGLIB,NAIGAITB
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1762,KOUBAI01,BAALIB,NAIGAIT1,FMTDTA,OUTFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,NAIGAIT1
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1763,KOUBAI01,BAALIB,NAIGAIT1,FMTDTA,SRCFILE/MBR,-,-,-,-,-,-,N,KOUBAI01,BAALIB,NAIGAIT1
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1861,KOUBAI01,BAALIB,BAA010DK,CHKOBJ,OBJ,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA010DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1871,KOUBAI01,BAALIB,BAA010DK,CRTPF,FILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA010DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1911,KOUBAI01,BAALIB,BAA010DK,CLRPFM,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA010DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1931,KOUBAI01,BAALIB,FILEA,OVRDBF,FROMFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,FILEA
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1932,KOUBAI01,BAALIB,BAA010D2,OVRDBF,TOFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA010D2
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1941,KOUBAI01,BAALIB,NGTBL,OVRDBF,FROMFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,NGTBL
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1942,KOUBAI01,BAALIB,NAIGAIT1,OVRDBF,TOFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,NAIGAIT1
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1951,KOUBAI01,BAALIB,OUTFL,OVRDBF,FROMFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,OUTFL
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,1952,KOUBAI01,BAALIB,BAA010DK,OVRDBF,TOFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA010DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,2021,KOUBAI01,BAALIB,BAA011DK,CHKOBJ,OBJ,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA011DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,2031,KOUBAI01,BAALIB,BAA011DK,CRTPF,FILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA011DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,2071,KOUBAI01,BAALIB,BAA011DK,CLRPFM,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA011DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,2091,KOUBAI01,BAALIB,BAA010DK,FMTDTA,INFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA010DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,2092,KOUBAI01,BAALIB,BAA011DK,FMTDTA,OUTFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA011DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,2093,KOUBAI01,BAALIB,BAA011DK,FMTDTA,SRCFILE/MBR,-,-,-,-,-,-,N,KOUBAI01,BAALIB,BAA011DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,2431,KOUBAI01,BAALIB,BAA020DK,CHKOBJ,OBJ,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA020DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,2441,KOUBAI01,BAALIB,BAA020DK,CRTPF,FILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA020DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,2481,KOUBAI01,BAALIB,BAA020DK,CLRPFM,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA020DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,2501,KOUBAI01,BAALIB,PRINT,OVRPRTF,FILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,PRINT
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,2502,KOUBAI01,BAALIB,PDFKKIKAK.JBAA10M001,OVRPRTF,OUTQ.SPLFNAME,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,PDFKKIKAK.JBAA10M001
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,2531,KOUBAI01,BAALIB,BAA020I,OVRDBF,FROMFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA020I
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,2532,KOUBAI01,BAALIB,BAA011DK,OVRDBF,TOFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA011DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,2541,KOUBAI01,BAALIB,BAA020O,OVRDBF,FROMFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA020O
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,2542,KOUBAI01,BAALIB,BAA020DK,OVRDBF,TOFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA020DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,2971,KOUBAI01,BAALIB,BAA030DK,CHKOBJ,OBJ,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA030DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,2981,KOUBAI01,BAALIB,BAA030DK,CRTPF,FILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA030DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,3021,KOUBAI01,BAALIB,BAA030DK,CLRPFM,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA030DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,3041,KOUBAI01,BAALIB,ERRORN1,CHKOBJ,OBJ,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,ERRORN1
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,3051,KOUBAI01,BAALIB,ERRORN1,CRTPF,FILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,ERRORN1
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,3081,KOUBAI01,BAALIB,ERRORN1,CLRPFM,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,ERRORN1
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,3101,KOUBAI01,BAALIB,PRINT,OVRPRTF,FILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,PRINT
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,3102,KOUBAI01,BAALIB,PDFKKIKAK.JBAA10M002,OVRPRTF,OUTQ.SPLFNAME,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,PDFKKIKAK.JBAA10M002
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,3141,KOUBAI01,BAALIB,BAA030I,OVRDBF,FROMFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA030I
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,3142,KOUBAI01,BAALIB,BAA020DK,OVRDBF,TOFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA020DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,3151,KOUBAI01,BAALIB,TMASTER,OVRDBF,FROMFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,TMASTER
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,3152,KOUBAI01,VAALIB,TANKAUR3,OVRDBF,TOFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,VAALIB,TANKAUR3
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,3161,KOUBAI01,BAALIB,SGCHKTB,OVRDBF,FROMFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,SGCHKTB
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,3162,KOUBAI01,BAALIB,SGCHKTB,OVRDBF,TOFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,SGCHKTB
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,3171,KOUBAI01,BAALIB,BAA030O,OVRDBF,FROMFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA030O
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,3172,KOUBAI01,BAALIB,BAA030DK,OVRDBF,TOFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA030DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,3181,KOUBAI01,BAALIB,ERRORFL,OVRDBF,FROMFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,ERRORFL
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,3182,KOUBAI01,BAALIB,ERRORN1,OVRDBF,TOFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,ERRORN1
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,3271,KOUBAI01,BAALIB,WBAA030DK,CHKOBJ,OBJ,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,WBAA030DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,3281,KOUBAI01,BAALIB,WBAA030DK,CRTPF,FILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,WBAA030DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,3321,KOUBAI01,BAALIB,WBAA030DK,CLRPFM,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,WBAA030DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,3341,KOUBAI01,BAALIB,BAA030DK,FMTDTA,INFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA030DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,3342,KOUBAI01,BAALIB,WBAA030DK,FMTDTA,OUTFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,WBAA030DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,3343,KOUBAI01,BAALIB,BAA040SO,FMTDTA,SRCFILE/MBR,-,-,-,-,-,-,N,KOUBAI01,BAALIB,BAA040SO
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,3761,KOUBAI01,BAALIB,BAA040DK,CHKOBJ,OBJ,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA040DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,3771,KOUBAI01,BAALIB,BAA040DK,CRTPF,FILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA040DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,3811,KOUBAI01,BAALIB,BAA040DK,CLRPFM,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,BAA040DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,3831,KOUBAI01,BAALIB,ERRORN2,CHKOBJ,OBJ,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,ERRORN2
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,3841,KOUBAI01,BAALIB,ERRORN2,CRTPF,FILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,ERRORN2
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,3871,KOUBAI01,BAALIB,ERRORN2,CLRPFM,FILE,-,-,-,-,-,D,todo,KOUBAI01,BAALIB,ERRORN2
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,3891,KOUBAI01,BAALIB,QPRINT,OVRPRTF,FILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,QPRINT
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,3892,KOUBAI01,BAALIB,PDFKKIKAK.JBAA10M003,OVRPRTF,OUTQ.SPLFNAME,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,PDFKKIKAK.JBAA10M003
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,3931,KOUBAI01,BAALIB,BAA040I,OVRDBF,FROMFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,BAA040I
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,3932,KOUBAI01,BAALIB,WBAA030DK,OVRDBF,TOFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,BAALIB,WBAA030DK
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,3941,KOUBAI01,PIALIB,PIAGM1,OVRDBF,FROMFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,PIALIB,PIAGM1
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,3942,KOUBAI01,PIALIB,PIAGM1,OVRDBF,TOFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,PIALIB,PIAGM1
0,-,-,-,-,1,KOUBAI01,BAALIB,JBAA10M0,875,CL,3951,KOUBAI01,PIALIB,PIAGM2,OVRDBF,FROMFILE,-,-,todo,todo,todo,todo,todo,KOUBAI01,PIALIB,PIAGM2
